crop_path,source,source_ref,instance_id,view_idx,faction,unit_slug,suggested_by,confidence,labeller,split,created_at,notes
scripts/warhammer_com/images/adepta_sororitas/so_b_sister_dogmata_feature/clean/99070108008_SoBSisterDogmataFeature.jpg,gw_shop,,,,adepta_sororitas,so_b_sister_dogmata_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adepta_sororitas/so_b_squad/clean/99120108033_SoBSquad01.jpg,gw_shop,,,,adepta_sororitas,so_b_squad,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adepta_sororitas/so_b_squad/clean/99120108033_SoBSquad04.jpg,gw_shop,,,,adepta_sororitas,so_b_squad,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adepta_sororitas/so_b_squad_box/clean/99120108033_SoBSquadBox.jpg,gw_shop,,,,adepta_sororitas,so_b_squad_box,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adepta_sororitas/so_bascp_transfer/clean/99120108044_SoBASCPTransfer.jpg,gw_shop,,,,adepta_sororitas,so_bascp_transfer,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adepta_sororitas/triumphof_katherine/clean/99120108037_TriumphofKatherine01.jpg,gw_shop,,,,adepta_sororitas,triumphof_katherine,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adepta_sororitas/triumphof_katherine/clean/99120108037_TriumphofKatherine02.jpg,gw_shop,,,,adepta_sororitas,triumphof_katherine,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adepta_sororitas/triumphof_katherine/clean/99120108037_TriumphofKatherine03.jpg,gw_shop,,,,adepta_sororitas,triumphof_katherine,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adepta_sororitas/triumphof_katherine/clean/99120108037_TriumphofKatherine04.jpg,gw_shop,,,,adepta_sororitas,triumphof_katherine,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adepta_sororitas/triumphof_katherine/clean/99120108037_TriumphofKatherine08.jpg,gw_shop,,,,adepta_sororitas,triumphof_katherine,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adepta_sororitas/triumvirateofthe_imperium/clean/99120108008_TriumvirateoftheImperium06.jpg,gw_shop,,,,adepta_sororitas,triumvirateofthe_imperium,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adepta_sororitas/triumvirateofthe_imperium/clean/99120108008_TriumvirateoftheImperium07.jpg,gw_shop,,,,adepta_sororitas,triumvirateofthe_imperium,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adepta_sororitas/triumvirateofthe_imperium/clean/99120108008_TriumvirateoftheImperium08.jpg,gw_shop,,,,adepta_sororitas,triumvirateofthe_imperium,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adepta_sororitas/wh/clean/99120108121_WH40KAdeptaSoroitasNoviatesSquadBOX.jpg,gw_shop,,,,adepta_sororitas,wh,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/ac_blade_champion/clean/99070108010_ACBladeChampionLead.jpg,gw_shop,,,,adeptus_custodes,ac_blade_champion,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/ac_blade_champion_feature/clean/99070108010_ACBladeChampionFeature.jpg,gw_shop,,,,adeptus_custodes,ac_blade_champion_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/ac_combat_patrol/clean/99120108094_ACCombatPatrol01.jpg,gw_shop,,,,adeptus_custodes,ac_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/ac_combat_patrol/clean/99120108094_ACCombatPatrol02.jpg,gw_shop,,,,adeptus_custodes,ac_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/ac_combat_patrol/clean/99120108094_ACCombatPatrol11.jpg,gw_shop,,,,adeptus_custodes,ac_combat_patrol,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/ac_shield_captain/clean/99120108099_ACShieldCaptain01.jpg,gw_shop,,,,adeptus_custodes,ac_shield_captain,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/ac_shield_captain/clean/99120108099_ACShieldCaptain02.jpg,gw_shop,,,,adeptus_custodes,ac_shield_captain,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/ac_shield_captain/clean/99120108099_ACShieldCaptain03.jpg,gw_shop,,,,adeptus_custodes,ac_shield_captain,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/aleya_valerian/clean/99120108031_AleyaValerianLead.jpg,gw_shop,,,,adeptus_custodes,aleya_valerian,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/aleya_valerian_feature/clean/99120108031_AleyaValerianFeature.jpg,gw_shop,,,,adeptus_custodes,aleya_valerian_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/aleya_valerian_stock/clean/99120108031_AleyaValerianStock.jpg,gw_shop,,,,adeptus_custodes,aleya_valerian_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/allarus_custodians/clean/99120108011_AllarusCustodians01.jpg,gw_shop,,,,adeptus_custodes,allarus_custodians,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/allarus_custodians/clean/99120108011_AllarusCustodians02.jpg,gw_shop,,,,adeptus_custodes,allarus_custodians,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/allarus_custodians/clean/99120108011_AllarusCustodians03.jpg,gw_shop,,,,adeptus_custodes,allarus_custodians,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/allarus_custodians/clean/99120108011_AllarusCustodians04.jpg,gw_shop,,,,adeptus_custodes,allarus_custodians,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/allarus_custodians/clean/99120108011_AllarusCustodians06.jpg,gw_shop,,,,adeptus_custodes,allarus_custodians,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/allarus_custodians/clean/99120108011_AllarusCustodians07.jpg,gw_shop,,,,adeptus_custodes,allarus_custodians,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/allarus_custodians_cpt/clean/99120108011_AllarusCustodiansCpt01.jpg,gw_shop,,,,adeptus_custodes,allarus_custodians_cpt,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/allarus_custodians_cpt/clean/99120108011_AllarusCustodiansCpt02.jpg,gw_shop,,,,adeptus_custodes,allarus_custodians_cpt,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/allarus_custodians_vex/clean/99120108011_AllarusCustodiansVex01.jpg,gw_shop,,,,adeptus_custodes,allarus_custodians_vex,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/allarus_custodians_vex/clean/99120108011_AllarusCustodiansVex02.jpg,gw_shop,,,,adeptus_custodes,allarus_custodians_vex,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/aquilon_terminators/clean/99560108190_AquilonTerminators01.jpg,gw_shop,,,,adeptus_custodes,aquilon_terminators,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/aquilon_terminators_firepikes/clean/99560108191_AquilonTerminatorsFirepikes01.jpg,gw_shop,,,,adeptus_custodes,aquilon_terminators_firepikes,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/aquilon_terminators_firepikes/clean/99560108191_AquilonTerminatorsFirepikes02.jpg,gw_shop,,,,adeptus_custodes,aquilon_terminators_firepikes,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/burning_prospero_eng/clean/60010101002_BurningProsperoENG02.jpg,gw_shop,,,,adeptus_custodes,burning_prospero_eng,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/contemptor/clean/99123001007_ContemptorALT.jpg,gw_shop,,,,adeptus_custodes,contemptor,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/contemptor/clean/99123001007_ContemptorLead.jpg,gw_shop,,,,adeptus_custodes,contemptor,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/contemptor_feature/clean/99123001007_ContemptorFeature1.jpg,gw_shop,,,,adeptus_custodes,contemptor_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/contemptor_feature/clean/99123001007_ContemptorFeature2.jpg,gw_shop,,,,adeptus_custodes,contemptor_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/contemptor_feature/clean/99123001007_ContemptorFeature4.jpg,gw_shop,,,,adeptus_custodes,contemptor_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/contemptor_feature/clean/99123001007_ContemptorFeature5.jpg,gw_shop,,,,adeptus_custodes,contemptor_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/contemptor_scale_a/clean/99123001007_ContemptorScaleA.jpg,gw_shop,,,,adeptus_custodes,contemptor_scale_a,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/contemptor_stock/clean/99123001007_ContemptorStock.jpg,gw_shop,,,,adeptus_custodes,contemptor_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/contemptor_transfer/clean/99123001007_ContemptorTransfer.jpg,gw_shop,,,,adeptus_custodes,contemptor_transfer,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_ares_gunship/clean/99560108214_CustodesAresGunship01a.jpg,gw_shop,,,,adeptus_custodes,custodes_ares_gunship,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank/clean/99123043007_CustodesCaladiusGravTank1.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank/clean/99123043007_CustodesCaladiusGravTank3.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank/clean/99123043007_CustodesCaladiusGravTank4.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank/clean/99123043007_CustodesCaladiusGravTank5.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank/clean/99123043007_CustodesCaladiusGravTank6.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank/clean/99123043007_CustodesCaladiusGravTank7.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank/clean/99123043007_CustodesCaladiusGravTank8.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank_annihilator/clean/99123043009_CustodesCaladiusGravTankAnnihilator1.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank_annihilator,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank_annihilator/clean/99123043009_CustodesCaladiusGravTankAnnihilator3.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank_annihilator,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank_annihilator/clean/99123043009_CustodesCaladiusGravTankAnnihilator4.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank_annihilator,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank_annihilator/clean/99123043009_CustodesCaladiusGravTankAnnihilator5.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank_annihilator,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank_annihilator/clean/99123043009_CustodesCaladiusGravTankAnnihilator6.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank_annihilator,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank_annihilator/clean/99123043009_CustodesCaladiusGravTankAnnihilator7.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank_annihilator,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_caladius_grav_tank_annihilator/clean/99123043009_CustodesCaladiusGravTankAnnihilator8.jpg,gw_shop,,,,adeptus_custodes,custodes_caladius_grav_tank_annihilator,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_coronus_grav_carrier/clean/99123043008_CustodesCoronusGravCarrier1.jpg,gw_shop,,,,adeptus_custodes,custodes_coronus_grav_carrier,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_coronus_grav_carrier/clean/99123043008_CustodesCoronusGravCarrier2.jpg,gw_shop,,,,adeptus_custodes,custodes_coronus_grav_carrier,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_coronus_grav_carrier/clean/99123043008_CustodesCoronusGravCarrier3.jpg,gw_shop,,,,adeptus_custodes,custodes_coronus_grav_carrier,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_coronus_grav_carrier/clean/99123043008_CustodesCoronusGravCarrier4.jpg,gw_shop,,,,adeptus_custodes,custodes_coronus_grav_carrier,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_coronus_grav_carrier/clean/99123043008_CustodesCoronusGravCarrier5a.jpg,gw_shop,,,,adeptus_custodes,custodes_coronus_grav_carrier,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_coronus_grav_carrier/clean/99123043008_CustodesCoronusGravCarrier6.jpg,gw_shop,,,,adeptus_custodes,custodes_coronus_grav_carrier,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_coronus_grav_carrier/clean/99123043008_CustodesCoronusGravCarrier7.jpg,gw_shop,,,,adeptus_custodes,custodes_coronus_grav_carrier,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_dreadnought/clean/99123043006_CustodesCustodianDreadnought1.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_dreadnought,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_dreadnought/clean/99123043006_CustodesCustodianDreadnought2.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_dreadnought,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_dreadnought/clean/99123043006_CustodesCustodianDreadnought3.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_dreadnought,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_dreadnought/clean/99123043006_CustodesCustodianDreadnought4.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_dreadnought,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_dreadnought/clean/99123043006_CustodesCustodianDreadnought5.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_dreadnought,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_dreadnought/clean/99123043006_CustodesCustodianDreadnought6.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_dreadnought,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_dreadnought/clean/99123043006_CustodesCustodianDreadnought7.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_dreadnought,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_dreadnought/clean/99123043006_CustodesCustodianDreadnoughtALT.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_dreadnought,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_guard/clean/99123043005_CustodesCustodianGuard1.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_guard/clean/99123043005_CustodesCustodianGuard2.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_guard/clean/99123043005_CustodesCustodianGuard3.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_guard/clean/99123043005_CustodesCustodianGuard4.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_guard/clean/99123043005_CustodesCustodianGuard5.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_custodian_guard/clean/99123043005_CustodesCustodianGuard6.jpg,gw_shop,,,,adeptus_custodes,custodes_custodian_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_pallas_grav_tank/clean/99560108173_CustodesPallasGravTank01.jpg,gw_shop,,,,adeptus_custodes,custodes_pallas_grav_tank,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_pallas_grav_tank/clean/99560108173_CustodesPallasGravTank02.jpg,gw_shop,,,,adeptus_custodes,custodes_pallas_grav_tank,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_pallas_grav_tank/clean/99560108173_CustodesPallasGravTank04.jpg,gw_shop,,,,adeptus_custodes,custodes_pallas_grav_tank,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_sentinel_guard/clean/99123043002_CustodesSentinelGuard1.jpg,gw_shop,,,,adeptus_custodes,custodes_sentinel_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_sentinel_guard/clean/99123043002_CustodesSentinelGuard2.jpg,gw_shop,,,,adeptus_custodes,custodes_sentinel_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_sentinel_guard/clean/99123043002_CustodesSentinelGuard3.jpg,gw_shop,,,,adeptus_custodes,custodes_sentinel_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_sentinel_guard/clean/99123043002_CustodesSentinelGuard4.jpg,gw_shop,,,,adeptus_custodes,custodes_sentinel_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_sentinel_guard/clean/99123043002_CustodesSentinelGuard5.jpg,gw_shop,,,,adeptus_custodes,custodes_sentinel_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_sentinel_guard/clean/99123043002_CustodesSentinelGuard6.jpg,gw_shop,,,,adeptus_custodes,custodes_sentinel_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_shield_captain/clean/99123043004_CustodesShieldCaptain1.jpg,gw_shop,,,,adeptus_custodes,custodes_shield_captain,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_shield_captain/clean/99123043004_CustodesShieldCaptain2.jpg,gw_shop,,,,adeptus_custodes,custodes_shield_captain,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_shield_captain/clean/99123043004_CustodesShieldCaptain3.jpg,gw_shop,,,,adeptus_custodes,custodes_shield_captain,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_shield_captain/clean/99123043004_CustodesShieldCaptain4.jpg,gw_shop,,,,adeptus_custodes,custodes_shield_captain,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_shield_captain/clean/99123043004_CustodesShieldCaptain5.jpg,gw_shop,,,,adeptus_custodes,custodes_shield_captain,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_shield_captain/clean/99123043004_CustodesShieldCaptain6.jpg,gw_shop,,,,adeptus_custodes,custodes_shield_captain,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_shield_captain/clean/99550108194_CustodesShieldCaptain01.jpg,gw_shop,,,,adeptus_custodes,custodes_shield_captain,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_venatari_sodality/clean/99123043003_CustodesVenatariSodality1.jpg,gw_shop,,,,adeptus_custodes,custodes_venatari_sodality,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_venatari_sodality/clean/99123043003_CustodesVenatariSodality2.jpg,gw_shop,,,,adeptus_custodes,custodes_venatari_sodality,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_venatari_sodality/clean/99123043003_CustodesVenatariSodality3.jpg,gw_shop,,,,adeptus_custodes,custodes_venatari_sodality,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_venatari_sodality/clean/99123043003_CustodesVenatariSodality4.jpg,gw_shop,,,,adeptus_custodes,custodes_venatari_sodality,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_venatari_sodality/clean/99123043003_CustodesVenatariSodality5.jpg,gw_shop,,,,adeptus_custodes,custodes_venatari_sodality,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodes_venatari_sodality/clean/99123043003_CustodesVenatariSodality6.jpg,gw_shop,,,,adeptus_custodes,custodes_venatari_sodality,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_guard/clean/99120108073_CustodianGuard.jpg,gw_shop,,,,adeptus_custodes,custodian_guard,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_guard_cpt_feature/clean/99120108073_CustodianGuardCPTFeature.jpg,gw_shop,,,,adeptus_custodes,custodian_guard_cpt_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_guard_feature/clean/99120108073_CustodianGuardFeature.jpg,gw_shop,,,,adeptus_custodes,custodian_guard_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_guard_stock/clean/99120108073_CustodianGuardStock.jpg,gw_shop,,,,adeptus_custodes,custodian_guard_stock,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_guard_vexilus_feature/clean/99120108073_CustodianGuardVexilusFeature.jpg,gw_shop,,,,adeptus_custodes,custodian_guard_vexilus_feature,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_squad/clean/99120108006_CustodianSquad02.jpg,gw_shop,,,,adeptus_custodes,custodian_squad,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_squad_sgt/clean/99120108006_CustodianSquadSgt01.jpg,gw_shop,,,,adeptus_custodes,custodian_squad_sgt,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_squad_sgt/clean/99120108006_CustodianSquadSgt02.jpg,gw_shop,,,,adeptus_custodes,custodian_squad_sgt,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_squad_vex/clean/99120108006_CustodianSquadVex01.jpg,gw_shop,,,,adeptus_custodes,custodian_squad_vex,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_vex_wardens/clean/99120108013_CustodianVexWardens01.jpg,gw_shop,,,,adeptus_custodes,custodian_vex_wardens,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_vex_wardens/clean/99120108013_CustodianVexWardens02.jpg,gw_shop,,,,adeptus_custodes,custodian_vex_wardens,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_wardens/clean/99120108013_CustodianWardens01.jpg,gw_shop,,,,adeptus_custodes,custodian_wardens,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_wardens/clean/99120108013_CustodianWardens01shieldcaptain.jpg,gw_shop,,,,adeptus_custodes,custodian_wardens,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_wardens/clean/99120108013_CustodianWardens03.jpg,gw_shop,,,,adeptus_custodes,custodian_wardens,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_wardens/clean/99120108013_CustodianWardens04.jpg,gw_shop,,,,adeptus_custodes,custodian_wardens,scraped,,,gallery,2026-04-16T22:29:40Z,
scripts/warhammer_com/images/adeptus_custodes/custodian_wardens/clean/99120108013_CustodianWardens05.jpg,gw_shop,,,,adeptus_custodes,custodian_wardens,scraped,,,gallery,2026-04-16T22:29:40Z,
